erro;epoca;taxaAprendizado;quantidadeNeuroniosOculta;conjunto
0.09431208327689725;94;0.1;10;Treinamento
0.015553262600800621;94;0.1;10;Validacao
0.09003320221805142;95;0.1;10;Treinamento
0.014663594480132986;95;0.1;10;Validacao
0.08281837428843312;96;0.1;10;Treinamento
0.013529276968544526;96;0.1;10;Validacao
0.07976769222256973;97;0.1;10;Treinamento
0.013172283188899774;97;0.1;10;Validacao
0.07783829545576311;98;0.1;10;Treinamento
0.012869415695407773;98;0.1;10;Validacao
0.07596612550588393;99;0.1;10;Treinamento
0.01257130975848173;99;0.1;10;Validacao
0.0741898228443493;100;0.1;10;Treinamento
0.012286658322437072;100;0.1;10;Validacao
0.07251646027103252;101;0.1;10;Treinamento
0.012017170762021018;101;0.1;10;Validacao
0.07094145751097271;102;0.1;10;Treinamento
0.01176252230575774;102;0.1;10;Validacao
0.0694583225023098;103;0.1;10;Treinamento
0.011521985599193247;103;0.1;10;Validacao
0.06806125600308187;104;0.1;10;Treinamento
0.011294872222834469;104;0.1;10;Validacao
0.06674566978765394;105;0.1;10;Treinamento
0.011080633095268268;105;0.1;10;Validacao
0.06550808593051423;106;0.1;10;Treinamento
0.01087885110113502;106;0.1;10;Validacao
0.06434578477359423;107;0.1;10;Treinamento
0.010689185229795702;107;0.1;10;Validacao
0.06325626089422695;108;0.1;10;Treinamento
0.010511277177041933;108;0.1;10;Validacao
0.062236486398315645;109;0.1;10;Treinamento
0.010344623936170408;109;0.1;10;Validacao
0.06128204029918684;110;0.1;10;Treinamento
0.010188433296262676;110;0.1;10;Validacao
0.06038630259795786;111;0.1;10;Treinamento
0.010041504763119432;111;0.1;10;Validacao
0.059540059336438585;112;0.1;10;Treinamento
0.009902199415688437;112;0.1;10;Validacao
0.05873187829634204;113;0.1;10;Treinamento
0.00976855206701151;113;0.1;10;Validacao
0.05794936768657665;114;0.1;10;Treinamento
0.009638522926636106;114;0.1;10;Validacao
0.05718098536626879;115;0.1;10;Treinamento
0.009510309031241906;115;0.1;10;Validacao
0.05641772472516426;116;0.1;10;Treinamento
0.009382595891654416;116;0.1;10;Validacao
0.05565405484504226;117;0.1;10;Treinamento
0.009254662638406633;117;0.1;10;Validacao
0.05488790336648209;118;0.1;10;Treinamento
0.009126332580242891;118;0.1;10;Validacao
0.0541199160269939;119;0.1;10;Treinamento
0.008997825696903675;119;0.1;10;Validacao
0.05335242725048479;120;0.1;10;Treinamento
0.008869586265318504;120;0.1;10;Validacao
0.0525885094729903;121;0.1;10;Treinamento
0.008742137506183302;121;0.1;10;Validacao
0.05183128511643524;122;0.1;10;Treinamento
0.008615983688331894;122;0.1;10;Validacao
0.05108352506147577;123;0.1;10;Treinamento
0.008491557449823741;123;0.1;10;Validacao
0.050347473526223256;124;0.1;10;Treinamento
0.008369200256256685;124;0.1;10;Validacao
0.04962481900335952;125;0.1;10;Treinamento
0.008249162976334231;125;0.1;10;Validacao
0.048916743479713296;126;0.1;10;Treinamento
0.00813161649961224;126;0.1;10;Validacao
0.04822400391313819;127;0.1;10;Treinamento
0.008016665925719122;127;0.1;10;Validacao
0.04754701925548428;128;0.1;10;Treinamento
0.007904364751896596;128;0.1;10;Validacao
0.04688594982350151;129;0.1;10;Treinamento
0.007794727405060732;129;0.1;10;Validacao
0.04624076398033646;130;0.1;10;Treinamento
0.007687739576967197;130;0.1;10;Validacao
0.04561129144132313;131;0.1;10;Treinamento
0.007583366389541201;131;0.1;10;Validacao
0.0449972645175292;132;0.1;10;Treinamento
0.007481558662289371;132;0.1;10;Validacao
0.04439834930601399;133;0.1;10;Treinamento
0.00738225762474245;133;0.1;10;Validacao
0.04381416888079836;134;0.1;10;Treinamento
0.007285398404539412;134;0.1;10;Validacao
0.04324432030407318;135;0.1;10;Treinamento
0.007190912576029934;135;0.1;10;Validacao
0.04268838695656853;136;0.1;10;Treinamento
0.007098730000490219;136;0.1;10;Validacao
0.04214594737051588;137;0.1;10;Treinamento
0.007008780138719835;137;0.1;10;Validacao
0.04161658147484758;138;0.1;10;Treinamento
0.006920992974155175;138;0.1;10;Validacao
0.04109987493963934;139;0.1;10;Treinamento
0.006835299650434001;139;0.1;10;Validacao
0.040595422132556055;140;0.1;10;Treinamento
0.006751632900794904;140;0.1;10;Validacao
0.04010282806693903;141;0.1;10;Treinamento
0.0066699273265132895;141;0.1;10;Validacao
0.03962170962106458;142;0.1;10;Treinamento
0.006590119566445609;142;0.1;10;Validacao
0.03915169623360066;143;0.1;10;Treinamento
0.006512148388516263;143;0.1;10;Validacao
0.03869243022522763;144;0.1;10;Treinamento
0.006435954725685561;144;0.1;10;Validacao
0.03824356685587935;145;0.1;10;Treinamento
0.006361481672838093;145;0.1;10;Validacao
0.03780477419734673;146;0.1;10;Treinamento
0.006288674456558256;146;0.1;10;Validacao
0.037375732879223855;147;0.1;10;Treinamento
0.006217480386484789;147;0.1;10;Validacao
0.03695613575025471;148;0.1;10;Treinamento
0.0061478487945402106;148;0.1;10;Validacao
0.036545687485503256;149;0.1;10;Treinamento
0.006079730966580173;149;0.1;10;Validacao
0.03614410416125568;150;0.1;10;Treinamento
0.006013080069727272;150;0.1;10;Validacao
0.03575111281335109;151;0.1;10;Treinamento
0.005947851077719559;151;0.1;10;Validacao
0.035366450990090045;152;0.1;10;Treinamento
0.00588400069592035;152;0.1;10;Validacao
0.0349898663075566;153;0.1;10;Treinamento
0.005821487287138989;153;0.1;10;Validacao
0.03462111601277277;154;0.1;10;Treinamento
0.005760270799049296;154;0.1;10;Validacao
0.03425996655834245;155;0.1;10;Treinamento
0.005700312693729269;155;0.1;10;Validacao
0.03390619319096807;156;0.1;10;Treinamento
0.005641575879655087;156;0.1;10;Validacao
0.033559579555300825;157;0.1;10;Treinamento
0.005584024646345653;157;0.1;10;Validacao
0.03321991731392026;158;0.1;10;Treinamento
0.00552762460175508;158;0.1;10;Validacao
0.03288700578377314;159;0.1;10;Treinamento
0.005472342612442498;159;0.1;10;Validacao
0.03256065158906819;160;0.1;10;Treinamento
0.00541814674649949;160;0.1;10;Validacao
0.0322406683303927;161;0.1;10;Treinamento
0.005365006219182673;161;0.1;10;Validacao
0.03192687626966923;162;0.1;10;Treinamento
0.005312891341177852;162;0.1;10;Validacao
0.0316191020304657;163;0.1;10;Treinamento
0.005261773469407883;163;0.1;10;Validacao
0.03131717831311667;164;0.1;10;Treinamento
0.005211624960289102;164;0.1;10;Validacao
0.03102094362408308;165;0.1;10;Treinamento
0.005162419125338043;165;0.1;10;Validacao
0.030730242018962548;166;0.1;10;Treinamento
0.005114130189028435;166;0.1;10;Validacao
0.030444922858569312;167;0.1;10;Treinamento
0.005066733248801011;167;0.1;10;Validacao
0.030164840577512387;168;0.1;10;Treinamento
0.005020204237130356;168;0.1;10;Validacao
0.029889854464720644;169;0.1;10;Treinamento
0.00497451988555748;169;0.1;10;Validacao
0.02961982845538288;170;0.1;10;Treinamento
0.004929657690599565;170;0.1;10;Validacao
0.029354630933794847;171;0.1;10;Treinamento
0.004885595881453289;171;0.1;10;Validacao
0.029094134546629714;172;0.1;10;Treinamento
0.004842313389411725;172;0.1;10;Validacao
0.02883821602616806;173;0.1;10;Treinamento
0.004799789818918361;173;0.1;10;Validacao
0.028586756023048065;174;0.1;10;Treinamento
0.004758005420186057;174;0.1;10;Validacao
0.028339638948112252;175;0.1;10;Treinamento
0.0047169410633106906;175;0.1;10;Validacao
0.028096752822945856;176;0.1;10;Treinamento
0.00467657821381315;176;0.1;10;Validacao
0.027857989138716798;177;0.1;10;Treinamento
0.00463689890954489;177;0.1;10;Validacao
0.027623242722936266;178;0.1;10;Treinamento
0.004597885738894191;178;0.1;10;Validacao
0.027392411613771768;179;0.1;10;Treinamento
0.004559521820231986;179;0.1;10;Validacao
0.02716539694154933;180;0.1;10;Treinamento
0.004521790782537056;180;0.1;10;Validacao
0.026942102817087334;181;0.1;10;Treinamento
0.004484676747140921;181;0.1;10;Validacao
0.02672243622650819;182;0.1;10;Treinamento
0.0044481643105335695;182;0.1;10;Validacao
0.026506306932175518;183;0.1;10;Treinamento
0.004412238528171221;183;0.1;10;Validacao
0.026293627379405347;184;0.1;10;Treinamento
0.004376884899227269;184;0.1;10;Validacao
0.0260843126086005;185;0.1;10;Treinamento
0.004342089352227804;185;0.1;10;Validacao
0.025878280172456164;186;0.1;10;Treinamento
0.004307838231512886;186;0.1;10;Validacao
0.02567545005788738;187;0.1;10;Treinamento
0.0042741182844649415;187;0.1;10;Validacao
0.02547574461232726;188;0.1;10;Treinamento
0.004240916649445856;188;0.1;10;Validacao
0.025279088474048746;189;0.1;10;Treinamento
0.004208220844384483;189;0.1;10;Validacao
0.025085408506165436;190;0.1;10;Treinamento
0.004176018755957313;190;0.1;10;Validacao
0.024894633733972254;191;0.1;10;Treinamento
0.004144298629305949;191;0.1;10;Validacao
0.024706695285296388;192;0.1;10;Treinamento
0.00411304905823632;192;0.1;10;Validacao
0.024521526333533945;193;0.1;10;Treinamento
0.00408225897584627;193;0.1;10;Validacao
0.024339062043064092;194;0.1;10;Treinamento
0.004051917645530439;194;0.1;10;Validacao
0.02415923951674592;195;0.1;10;Treinamento
0.00402201465231415;195;0.1;10;Validacao
0.023981997745217982;196;0.1;10;Treinamento
0.003992539894470293;196;0.1;10;Validacao
0.023807277557741712;197;0.1;10;Treinamento
0.003963483575377235;197;0.1;10;Validacao
0.023635021574349845;198;0.1;10;Treinamento
0.0039348361955790275;198;0.1;10;Validacao
0.023465174159083262;199;0.1;10;Treinamento
0.003906588545013038;199;0.1;10;Validacao
0.023297681374124076;200;0.1;10;Treinamento
0.0038787316953745044;200;0.1;10;Validacao
0.023132490934657624;201;0.1;10;Treinamento
0.003851256992591462;201;0.1;10;Validacao
0.022969552164320426;202;0.1;10;Treinamento
0.003824156049387901;202;0.1;10;Validacao
0.02280881595111765;203;0.1;10;Treinamento
0.003797420737917248;203;0.1;10;Validacao
0.022650234703717347;204;0.1;10;Treinamento
0.003771043182452278;204;0.1;10;Validacao
0.02249376230805436;205;0.1;10;Treinamento
0.003745015752122031;205;0.1;10;Validacao
0.02233935408419849;206;0.1;10;Treinamento
0.0037193310536894697;206;0.1;10;Validacao
0.02218696674346359;207;0.1;10;Treinamento
0.0036939819243676096;207;0.1;10;Validacao
0.022036558345753327;208;0.1;10;Treinamento
0.003668961424674803;208;0.1;10;Validacao
0.021888088257158652;209;0.1;10;Treinamento
0.00364426283133274;209;0.1;10;Validacao
0.021741517107833546;210;0.1;10;Treinamento
0.0036198796302130557;210;0.1;10;Validacao
0.021596806750193476;211;0.1;10;Treinamento
0.00359580550934066;211;0.1;10;Validacao
0.02145392021748836;212;0.1;10;Treinamento
0.0035720343519634597;212;0.1;10;Validacao
0.02131282168280984;213;0.1;10;Treinamento
0.0035485602296990173;213;0.1;10;Validacao
0.021173476418600398;214;0.1;10;Treinamento
0.0035253773957701303;214;0.1;10;Validacao
0.02103585075673482;215;0.1;10;Treinamento
0.003502480278341346;215;0.1;10;Validacao
0.020899912049245194;216;0.1;10;Treinamento
0.0034798634739684753;216;0.1;10;Validacao
0.020765628629761022;217;0.1;10;Treinamento
0.003457521741173505;217;0.1;10;Validacao
0.020632969775734266;218;0.1;10;Treinamento
0.0034354499941561573;218;0.1;10;Validacao
0.02050190567151558;219;0.1;10;Treinamento
0.0034136432966533356;219;0.1;10;Validacao
0.02037240737234339;220;0.1;10;Treinamento
0.0033920968559563737;220;0.1;10;Validacao
0.020244446769300584;221;0.1;10;Treinamento
0.0033708060170950104;221;0.1;10;Validacao
0.02011799655528957;222;0.1;10;Treinamento
0.0033497662571962466;222;0.1;10;Validacao
0.01999303019206825;223;0.1;10;Treinamento
0.0033289731800245775;223;0.1;10;Validacao
0.019869521878380758;224;0.1;10;Treinamento
0.003308422510709143;224;0.1;10;Validacao
0.019747446519212414;225;0.1;10;Treinamento
0.003288110090661857;225;0.1;10;Validacao
0.019626779696188618;226;0.1;10;Treinamento
0.0032680318726895255;226;0.1;10;Validacao
0.019507497639130126;227;0.1;10;Treinamento
0.0032481839163015338;227;0.1;10;Validacao
0.019389577198771844;228;0.1;10;Treinamento
0.0032285623832136964;228;0.1;10;Validacao
0.019272995820643745;229;0.1;10;Treinamento
0.003209163533047621;229;0.1;10;Validacao
0.019157731520107347;230;0.1;10;Treinamento
0.003189983719223902;230;0.1;10;Validacao
0.01904376285853453;231;0.1;10;Treinamento
0.003171019385046802;231;0.1;10;Validacao
0.018931068920612117;232;0.1;10;Treinamento
0.003152267059976781;232;0.1;10;Validacao
0.018819629292748524;233;0.1;10;Treinamento
0.00313372335608693;233;0.1;10;Validacao
0.018709424042556867;234;0.1;10;Treinamento
0.0031153849646984705;234;0.1;10;Validacao
0.018600433699383474;235;0.1;10;Treinamento
0.0030972486531898927;235;0.1;10;Validacao
0.0184926392358508;236;0.1;10;Treinamento
0.0030793112619742643;236;0.1;10;Validacao
0.0183860220503775;237;0.1;10;Treinamento
0.003061569701638256;237;0.1;10;Validacao
0.018280563950639855;238;0.1;10;Treinamento
0.0030440209502366677;238;0.1;10;Validacao
0.018176247137935714;239;0.1;10;Treinamento
0.0030266620507358607;239;0.1;10;Validacao
0.018073054192411623;240;0.1;10;Treinamento
0.0030094901085993;240;0.1;10;Validacao
0.017970968059113003;241;0.1;10;Treinamento
0.0029925022895085063;241;0.1;10;Validacao
0.01786997203481755;242;0.1;10;Treinamento
0.002975695817212546;242;0.1;10;Validacao
0.017770049755611354;243;0.1;10;Treinamento
0.002959067971499392;243;0.1;10;Validacao
0.01767118518516977;244;0.1;10;Treinamento
0.0029426160862826563;244;0.1;10;Validacao
0.01757336260370202;245;0.1;10;Treinamento
0.0029263375477968875;245;0.1;10;Validacao
0.017476566597523214;246;0.1;10;Treinamento
0.0029102297928953746;246;0.1;10;Validacao
0.017380782049216902;247;0.1;10;Treinamento
0.0028942903074443554;247;0.1;10;Validacao
0.01728599412835129;248;0.1;10;Treinamento
0.002878516624807397;248;0.1;10;Validacao
0.017192188282716268;249;0.1;10;Treinamento
0.0028629063244146177;249;0.1;10;Validacao
0.017099350230047168;250;0.1;10;Treinamento
0.0028474570304111426;250;0.1;10;Validacao
0.01700746595020493;251;0.1;10;Treinamento
0.0028321664103796522;251;0.1;10;Validacao
0.016916521677781626;252;0.1;10;Treinamento
0.0028170321741320557;252;0.1;10;Validacao
0.01682650389510341;253;0.1;10;Treinamento
0.002802052072565613;253;0.1;10;Validacao
0.016737399325604224;254;0.1;10;Treinamento
0.002787223896579234;254;0.1;10;Validacao
0.01664919492754461;255;0.1;10;Treinamento
0.002772545476045628;255;0.1;10;Validacao
0.016561877888051274;256;0.1;10;Treinamento
0.002758014678835419;256;0.1;10;Validacao
0.016475435617455996;257;0.1;10;Treinamento
0.0027436294098897016;257;0.1;10;Validacao
0.016389855743912263;258;0.1;10;Treinamento
0.002729387610337575;258;0.1;10;Validacao
0.0163051261082696;259;0.1;10;Treinamento
0.002715287256655212;259;0.1;10;Validacao
0.016221234759187676;260;0.1;10;Treinamento
0.0027013263598638705;260;0.1;10;Validacao
0.016138169948473596;261;0.1;10;Treinamento
0.002687502964763794;261;0.1;10;Validacao
0.01605592012662524;262;0.1;10;Treinamento
0.0026738151492015317;262;0.1;10;Validacao
0.015974473938567175;263;0.1;10;Treinamento
0.0026602610233683157;263;0.1;10;Validacao
0.01589382021956432;264;0.1;10;Treinamento
0.0026468387291271283;264;0.1;10;Validacao
0.015813947991301768;265;0.1;10;Treinamento
0.0026335464393666542;265;0.1;10;Validacao
0.01573484645811793;266;0.1;10;Treinamento
0.002620382357380029;266;0.1;10;Validacao
0.015656505003381307;267;0.1;10;Treinamento
0.0026073447162667097;267;0.1;10;Validacao
0.015578913186000146;268;0.1;10;Treinamento
0.002594431778355906;268;0.1;10;Validacao
0.015502060737055566;269;0.1;10;Treinamento
0.002581641834649938;269;0.1;10;Validacao
0.015425937556550542;270;0.1;10;Treinamento
0.002568973204286363;270;0.1;10;Validacao
0.015350533710265872;271;0.1;10;Treinamento
0.002556424234017373;271;0.1;10;Validacao
0.015275839426716854;272;0.1;10;Treinamento
0.002543993297705573;272;0.1;10;Validacao
0.015201845094203659;273;0.1;10;Treinamento
0.0025316787958348775;273;0.1;10;Validacao
0.01512854125794881;274;0.1;10;Treinamento
0.0025194791550355567;274;0.1;10;Validacao
0.015055918617316656;275;0.1;10;Treinamento
0.002507392827622603;275;0.1;10;Validacao
0.014983968023109974;276;0.1;10;Treinamento
0.002495418291146624;276;0.1;10;Validacao
0.014912680474938402;277;0.1;10;Treinamento
0.0024835540479563765;277;0.1;10;Validacao
0.014842047118654481;278;0.1;10;Treinamento
0.00247179862477239;278;0.1;10;Validacao
0.014772059243853178;279;0.1;10;Treinamento
0.0024601505722708244;279;0.1;10;Validacao
0.01470270828143147;280;0.1;10;Treinamento
0.00244860846467718;280;0.1;10;Validacao
0.014633985801204662;281;0.1;10;Treinamento
0.0024371708993693128;281;0.1;10;Validacao
0.014565883509575767;282;0.1;10;Treinamento
0.002425836496489029;282;0.1;10;Validacao
0.014498393247255645;283;0.1;10;Treinamento
0.0024146038985620286;283;0.1;10;Validacao
0.014431506987030749;284;0.1;10;Treinamento
0.002403471770125699;284;0.1;10;Validacao
0.014365216831576589;285;0.1;10;Treinamento
0.0023924387973642985;285;0.1;10;Validacao
0.014299515011314143;286;0.1;10;Treinamento
0.0023815036877513165;286;0.1;10;Validacao
0.014234393882307808;287;0.1;10;Treinamento
0.0023706651696985648;287;0.1;10;Validacao
0.014169845924201984;288;0.1;10;Treinamento
0.002359921992211676;288;0.1;10;Validacao
0.014105863738195423;289;0.1;10;Treinamento
0.002349272924551813;289;0.1;10;Validacao
0.014042440045051527;290;0.1;10;Treinamento
0.002338716755903347;290;0.1;10;Validacao
0.013979567683142555;291;0.1;10;Treinamento
0.002328252295047052;291;0.1;10;Validacao
0.013917239606527172;292;0.1;10;Treinamento
0.00231787837003894;292;0.1;10;Validacao
0.013855448883059878;293;0.1;10;Treinamento
0.0023075938278942615;293;0.1;10;Validacao
0.013794188692529971;294;0.1;10;Treinamento
0.00229739753427647;294;0.1;10;Validacao
0.013733452324831488;295;0.1;10;Treinamento
0.0022872883731913105;295;0.1;10;Validacao
0.013673233178160046;296;0.1;10;Treinamento
0.002277265246685382;296;0.1;10;Validacao
0.013613524757238442;297;0.1;10;Treinamento
0.0022673270745495024;297;0.1;10;Validacao
0.01355432067156855;298;0.1;10;Treinamento
0.002257472794026382;298;0.1;10;Validacao
0.01349561463370862;299;0.1;10;Treinamento
0.002247701359522669;299;0.1;10;Validacao
0.013437400457576977;300;0.1;10;Treinamento
0.0022380117423252406;300;0.1;10;Validacao
0.0133796720567793;301;0.1;10;Treinamento
0.002228402930321602;301;0.1;10;Validacao
0.013322423442960684;302;0.1;10;Treinamento
0.0022188739277242417;302;0.1;10;Validacao
0.013265648724180314;303;0.1;10;Treinamento
0.0022094237547989758;303;0.1;10;Validacao
0.013209342103310234;304;0.1;10;Treinamento
0.0022000514475971557;304;0.1;10;Validacao
0.013153497876455547;305;0.1;10;Treinamento
0.002190756057691578;305;0.1;10;Validacao
0.013098110431397846;306;0.1;10;Treinamento
0.00218153665191624;306;0.1;10;Validacao
0.01304317424605934;307;0.1;10;Treinamento
0.0021723923121095817;307;0.1;10;Validacao
0.012988683886989304;308;0.1;10;Treinamento
0.0021633221348615014;308;0.1;10;Validacao
